2000.000	86.549	10.445	0.000	5.742
2.000	86.555	10.325	0.000	5.136
4.000	86.608	11.137	0.000	-85.099
6.000	86.564	10.907	0.000	-103.833
8.000	86.565	10.836	0.000	-144.064
10.000	86.618	10.317	0.000	-110.619
12.000	86.577	10.829	0.000	-99.434
14.000	86.575	11.527	0.000	-105.910
16.000	86.629	10.615	0.000	57.049
18.000	86.589	11.232	0.000	163.676
20.000	86.586	11.863	0.000	82.321
22.000	86.640	10.163	0.000	7.711
24.000	86.600	10.254	0.000	153.797
26.000	86.597	9.666	0.000	122.485
28.000	86.652	9.836	0.000	37.714
30.000	86.611	10.592	0.000	97.170
32.000	86.608	9.926	0.000	115.019
34.000	86.665	10.148	0.000	82.809
36.000	86.623	10.806	0.000	1.631
38.000	86.619	11.026	0.000	4.084
40.000	86.675	11.312	0.000	-110.394
42.000	86.634	10.510	0.000	-162.855
44.000	86.631	9.655	0.000	-115.009
46.000	86.686	9.951	0.000	-139.407
48.000	86.643	10.302	0.000	-179.626
50.000	86.645	10.615	0.000	-157.299
52.000	86.697	11.499	0.000	-34.431
54.000	86.653	10.610	0.000	-58.668
56.000	86.659	10.535	0.000	-108.566
58.000	86.707	9.974	0.000	173.639
60.000	86.662	10.414	0.000	174.800
62.000	86.676	10.543	0.000	174.108
64.000	86.716	10.698	0.000	-170.297
66.000	86.670	11.267	0.000	116.370
68.000	86.693	10.397	0.000	71.375
70.000	86.727	10.050	0.000	124.264
72.000	86.678	11.403	0.000	-66.902
74.000	86.709	12.325	0.000	176.203
76.000	86.735	11.257	0.000	-110.331
78.000	86.687	10.417	0.000	-67.210
80.000	86.728	10.730	0.000	-120.987
82.000	86.743	10.608	0.000	-146.134
84.000	86.696	9.750	0.000	-154.334
86.000	86.745	9.379	0.000	-140.700
88.000	86.750	10.229	0.000	-6.545
90.000	86.707	9.823	0.000	-123.701
92.000	86.762	8.424	0.000	107.025
94.000	86.754	10.013	0.000	-96.900
96.000	86.722	10.751	0.000	-156.307
98.000	86.778	11.922	0.000	-171.036
100.000	86.757	11.435	0.000	-37.140
102.000	86.738	9.660	0.000	-42.061
104.000	86.793	9.899	0.000	-84.611
106.000	86.761	10.991	0.000	-10.103
108.000	86.757	11.250	0.000	-19.578
110.000	86.804	10.743	0.000	-95.126
112.000	86.764	10.030	0.000	-88.410
114.000	86.779	10.126	0.000	-89.010
116.000	86.814	12.173	0.000	-94.340
118.000	86.768	12.683	0.000	-68.676
120.000	86.801	12.182	0.000	-87.552
122.000	86.820	10.488	0.000	-35.884
124.000	86.776	10.560	0.000	73.199
126.000	86.823	11.764	0.000	71.218
128.000	86.822	11.914	0.000	104.571
130.000	86.788	12.216	0.000	-78.136
132.000	86.844	11.822	0.000	-84.336
134.000	86.823	12.217	0.000	-28.730
136.000	86.805	10.624	0.000	-15.534
138.000	86.860	10.399	0.000	-119.897
140.000	86.824	10.641	0.000	-171.440
142.000	86.827	10.472	0.000	-88.883
144.000	86.870	9.958	0.000	-41.536
146.000	86.826	10.713	0.000	-88.053
148.000	86.852	10.785	0.000	-136.580
150.000	86.875	10.065	0.000	-90.056
152.000	86.833	8.888	0.000	-56.853
154.000	86.877	10.826	0.000	-65.232
156.000	86.875	10.952	0.000	-75.797
158.000	86.847	11.452	0.000	-13.839
160.000	86.898	10.887	0.000	-30.529
162.000	86.872	10.956	0.000	19.999
164.000	86.869	10.071	0.000	-49.011
166.000	86.914	9.911	0.000	-75.149
168.000	86.871	9.316	0.000	-103.840
170.000	86.894	10.327	0.000	-14.107
172.000	86.920	11.389	0.000	3.845
174.000	86.876	10.004	0.000	99.829
176.000	86.921	9.967	0.000	-74.861
178.000	86.919	11.546	0.000	-93.237
180.000	86.890	11.788	0.000	-93.079
182.000	86.943	10.599	0.000	-160.781
184.000	86.915	9.676	0.000	-102.400
186.000	86.913	10.825	0.000	-106.509
188.000	86.955	11.769	0.000	-128.287
190.000	86.914	11.589	0.000	-80.329
192.000	86.942	11.389	0.000	-82.472
194.000	86.957	10.472	0.000	-111.372
196.000	86.922	10.472	0.000	-78.784
198.000	86.969	11.257	0.000	2.962
200.000	86.952	10.083	0.000	-25.252
202.000	86.941	10.033	0.000	-107.393
204.000	86.986	10.838	0.000	-31.504
206.000	86.948	10.799	0.000	12.686
208.000	86.970	9.457	0.000	-34.150
210.000	86.992	9.254	0.000	-112.247
212.000	86.951	10.709	0.000	-105.783
214.000	86.999	11.390	0.000	-104.311
216.000	86.988	11.361	0.000	-80.117
218.000	86.970	10.464	0.000	-64.438
220.000	87.019	11.165	0.000	-82.057
222.000	86.982	10.397	0.000	-139.388
224.000	86.999	10.373	0.000	27.992
226.000	87.024	11.771	0.000	1.195
228.000	86.986	10.808	0.000	2.944
230.000	87.029	10.639	0.000	-141.598
232.000	87.018	9.718	0.000	-88.145
234.000	87.005	10.324	0.000	-76.032
236.000	87.048	11.093	0.000	-64.109
238.000	87.012	11.019	0.000	-85.593
240.000	87.036	11.143	0.000	-135.888
242.000	87.051	11.219	0.000	-133.684
244.000	87.017	10.997	0.000	-142.617
246.000	87.065	10.061	0.000	-117.342
248.000	87.043	10.024	0.000	-61.345
250.000	87.041	10.406	0.000	-108.946
252.000	87.080	10.406	0.000	-146.064
254.000	87.039	9.993	0.000	-100.731
256.000	87.073	10.781	0.000	-83.337
258.000	87.077	10.349	0.000	-78.980
260.000	87.051	9.052	0.000	-114.844
262.000	87.098	9.924	0.000	-125.624
264.000	87.068	11.025	0.000	-126.286
266.000	87.081	11.411	0.000	-144.634
268.000	87.104	11.459	0.000	-102.481
270.000	87.070	10.702	0.000	-129.090
272.000	87.113	10.015	0.000	-115.811
274.000	87.095	10.393	0.000	-145.525
276.000	87.093	11.201	0.000	-139.028
278.000	87.128	10.239	0.000	-129.473
280.000	87.090	10.255	0.000	-133.461
282.000	87.127	11.160	0.000	-146.877
284.000	87.123	10.413	0.000	-124.964
286.000	87.105	11.510	0.000	-127.973
288.000	87.151	12.031	0.000	-135.774
290.000	87.113	12.521	0.000	-143.089
292.000	87.138	12.509	0.000	-156.053
294.000	87.150	11.134	0.000	-166.776
296.000	87.122	10.891	0.000	-148.164
298.000	87.167	11.940	0.000	-152.629
300.000	87.138	11.260	0.000	-160.390
302.000	87.152	11.129	0.000	-162.219
304.000	87.172	12.810	0.000	-167.872
306.000	87.141	14.214	0.000	-171.981
308.000	87.183	15.280	0.000	173.801
310.000	87.160	15.399	0.000	151.984
312.000	87.169	15.628	0.000	135.042
314.000	87.193	15.878	0.000	123.913
316.000	87.158	15.555	0.000	111.060
318.000	87.202	16.831	0.000	97.354
320.000	87.181	16.995	0.000	84.483
322.000	87.184	17.194	0.000	68.324
324.000	87.214	17.000	0.000	52.301
326.000	87.177	16.653	0.000	39.317
328.000	87.219	16.685	0.000	19.481
330.000	87.203	16.456	0.000	1.005
332.000	87.201	16.006	0.000	-10.030
