2000.000	122.804	11.762	0.000	68.037
2.000	122.856	10.656	0.000	81.543
4.000	123.072	10.404	0.000	101.689
6.000	123.093	10.845	0.000	129.121
8.000	122.938	11.231	0.000	99.657
10.000	122.796	10.209	0.000	118.080
12.000	122.896	11.451	0.000	101.559
14.000	123.162	11.799	0.000	82.781
16.000	123.088	11.887	0.000	64.476
18.000	122.753	10.834	0.000	75.471
20.000	122.847	11.039	0.000	90.679
22.000	123.125	11.425	0.000	71.925
24.000	123.054	10.676	0.000	46.882
26.000	122.915	11.334	0.000	54.522
28.000	122.878	10.480	0.000	-45.666
30.000	122.876	9.829	0.000	59.735
32.000	123.078	10.705	0.000	64.359
34.000	123.144	10.211	0.000	73.316
36.000	122.818	10.756	0.000	87.417
38.000	122.770	11.345	0.000	84.374
40.000	123.111	11.304	0.000	69.949
42.000	123.130	11.685	0.000	72.082
44.000	122.893	11.886	0.000	140.827
46.000	122.825	11.924	0.000	35.147
48.000	122.935	11.842	0.000	71.389
50.000	123.101	10.751	0.000	71.462
52.000	123.068	10.855	0.000	76.114
54.000	122.827	10.941	0.000	72.582
56.000	122.843	11.551	0.000	68.459
58.000	123.059	12.547	0.000	57.945
60.000	123.088	12.400	0.000	49.193
62.000	122.962	12.156	0.000	48.259
64.000	122.809	11.175	0.000	39.729
66.000	122.887	11.592	0.000	44.832
68.000	123.177	11.449	0.000	44.248
70.000	123.075	11.215	0.000	79.554
72.000	122.736	11.731	0.000	44.815
74.000	122.902	12.363	0.000	17.853
76.000	123.131	12.184	0.000	31.305
78.000	123.015	12.382	0.000	26.343
80.000	122.928	12.474	0.000	19.787
82.000	122.868	11.561	0.000	30.348
84.000	122.900	11.770	0.000	15.058
86.000	123.152	12.735	0.000	5.760
88.000	123.064	13.457	0.000	4.340
90.000	122.739	12.930	0.000	-6.820
92.000	122.905	13.285	0.000	-9.698
94.000	123.153	14.129	0.000	-8.843
96.000	123.036	13.146	0.000	-10.667
98.000	122.860	12.507	0.000	-18.200
100.000	122.843	12.553	0.000	-13.852
102.000	123.025	13.500	0.000	-19.934
