2000.000	122.801	11.929	0.000	-152.410
2.000	122.852	11.695	0.000	-148.620
4.000	123.069	11.498	0.000	-144.732
6.000	123.089	11.148	0.000	-142.284
8.000	122.935	12.254	0.000	-154.119
10.000	122.793	12.854	0.000	171.397
12.000	122.892	11.946	0.000	-179.305
14.000	123.159	11.596	0.000	-172.640
16.000	123.085	11.804	0.000	-178.680
18.000	122.750	11.838	0.000	178.655
20.000	122.844	11.784	0.000	177.045
22.000	123.121	11.101	0.000	163.469
24.000	123.051	11.557	0.000	153.428
26.000	122.912	10.749	0.000	166.525
28.000	122.875	11.661	0.000	-176.812
30.000	122.872	12.255	0.000	170.016
32.000	123.075	12.647	0.000	140.790
34.000	123.141	11.433	0.000	135.373
36.000	122.815	11.388	0.000	134.433
38.000	122.767	11.611	0.000	116.120
40.000	123.107	11.244	0.000	116.506
42.000	123.126	12.157	0.000	116.040
44.000	122.890	12.128	0.000	118.908
46.000	122.822	12.744	0.000	118.420
48.000	122.932	11.993	0.000	115.812
50.000	123.098	12.759	0.000	116.047
52.000	123.065	11.569	0.000	100.851
54.000	122.824	11.693	0.000	127.578
56.000	122.840	12.308	0.000	116.660
58.000	123.056	11.990	0.000	111.141
60.000	123.085	11.348	0.000	116.806
62.000	122.959	11.239	0.000	120.068
64.000	122.806	11.807	0.000	134.973
66.000	122.884	12.013	0.000	117.801
68.000	123.173	11.186	0.000	129.953
70.000	123.072	11.667	0.000	122.852
72.000	122.734	11.526	0.000	118.158
74.000	122.899	12.274	0.000	103.590
76.000	123.127	11.204	0.000	127.825
78.000	123.012	8.294	0.000	119.083
80.000	122.925	9.052	0.000	94.990
82.000	122.865	10.406	0.000	112.398
84.000	122.897	11.364	0.000	112.421
86.000	123.148	11.776	0.000	97.367
88.000	123.061	11.314	0.000	81.501
90.000	122.736	11.814	0.000	92.804
92.000	122.902	11.274	0.000	103.061
94.000	123.150	10.239	0.000	113.533
96.000	123.033	11.454	0.000	133.019
98.000	122.858	11.478	0.000	120.732
100.000	122.840	11.281	0.000	99.532
102.000	123.022	11.018	0.000	111.557
104.000	123.135	10.669	0.000	91.701
106.000	122.918	11.274	0.000	108.187
108.000	122.802	12.079	0.000	112.833
110.000	122.982	11.488	0.000	110.747
112.000	123.075	11.769	0.000	118.486
114.000	123.036	11.496	0.000	98.064
116.000	122.858	11.433	0.000	85.696
118.000	122.802	12.040	0.000	105.056
120.000	123.126	12.302	0.000	91.278
122.000	123.144	12.153	0.000	109.466
124.000	122.778	10.836	0.000	104.400
126.000	122.857	10.778	0.000	62.686
128.000	123.091	11.027	0.000	58.463
130.000	123.033	11.119	0.000	80.720
132.000	122.959	10.975	0.000	85.721
134.000	122.852	11.027	0.000	75.907
136.000	122.890	11.314	0.000	77.898
138.000	123.150	11.608	0.000	65.898
140.000	123.043	11.502	0.000	53.402
142.000	122.763	11.812	0.000	60.811
144.000	122.911	11.913	0.000	43.456
146.000	123.117	11.975	0.000	48.948
148.000	123.049	12.365	0.000	56.477
150.000	122.847	12.267	0.000	43.927
152.000	122.835	11.837	0.000	41.393
154.000	123.082	11.878	0.000	43.805
156.000	123.095	10.678	0.000	47.671
158.000	122.869	10.716	0.000	43.523
160.000	122.859	11.185	0.000	30.932
162.000	122.983	11.887	0.000	22.879
164.000	123.086	12.193	0.000	28.419
166.000	123.019	10.944	0.000	42.118
168.000	122.772	10.533	0.000	-16.095
170.000	122.917	11.238	0.000	12.980
172.000	123.193	11.792	0.000	26.830
174.000	122.977	10.767	0.000	48.662
176.000	122.779	10.646	0.000	28.047
178.000	122.960	11.301	0.000	17.867
180.000	123.076	10.957	0.000	24.100
182.000	123.024	9.238	0.000	19.643
184.000	122.879	10.891	0.000	58.400
186.000	122.844	11.493	0.000	20.236
188.000	123.052	11.224	0.000	30.646
190.000	123.108	11.018	0.000	16.108
192.000	122.880	10.269	0.000	-35.666
194.000	122.802	11.835	0.000	41.956
196.000	123.045	11.254	0.000	42.326
198.000	123.136	10.570	0.000	-177.856
200.000	122.879	9.212	0.000	146.190
202.000	122.808	9.586	0.000	109.367
204.000	123.039	10.532	0.000	90.972
206.000	123.082	9.656	0.000	65.452
208.000	122.940	10.294	0.000	80.595
210.000	122.843	11.368	0.000	106.045
212.000	122.930	11.964	0.000	108.355
214.000	123.113	12.174	0.000	111.072
216.000	123.015	11.658	0.000	88.732
218.000	122.787	12.464	0.000	95.191
220.000	122.917	12.483	0.000	86.546
222.000	123.137	12.213	0.000	96.591
224.000	123.013	11.482	0.000	105.161
226.000	122.786	11.166	0.000	78.714
228.000	122.927	11.644	0.000	64.809
230.000	123.115	13.461	0.000	70.703
232.000	122.988	13.987	0.000	70.469
234.000	122.864	13.069	0.000	67.157
236.000	122.889	11.774	0.000	74.520
238.000	123.027	12.568	0.000	57.480
240.000	123.111	13.171	0.000	56.692
242.000	122.846	13.255	0.000	54.237
244.000	122.806	13.271	0.000	45.338
246.000	123.135	13.955	0.000	58.079
248.000	123.057	13.066	0.000	68.750
250.000	122.824	12.137	0.000	62.825
252.000	122.888	13.555	0.000	59.948
254.000	123.034	14.441	0.000	53.729
256.000	123.076	13.682	0.000	55.635
258.000	122.882	12.286	0.000	63.126
260.000	122.830	12.485	0.000	64.916
262.000	123.048	12.395	0.000	70.757
264.000	123.068	11.725	0.000	75.821
266.000	122.912	12.725	0.000	93.984
268.000	122.808	13.334	0.000	102.853
270.000	123.011	13.672	0.000	111.498
272.000	123.159	14.282	0.000	123.321
274.000	122.838	14.494	0.000	132.338
276.000	122.824	17.331	0.000	136.336
278.000	123.090	20.325	0.000	143.531
280.000	123.014	21.765	0.000	145.564
282.000	122.928	23.864	0.000	145.050
284.000	122.851	26.132	0.000	142.006
286.000	122.951	29.269	0.000	134.314
288.000	123.151	32.417	0.000	134.386
290.000	122.897	33.548	0.000	132.316
292.000	122.785	36.112	0.000	112.528
294.000	123.056	39.894	0.000	104.376
296.000	123.078	41.456	0.000	99.821
298.000	122.893	42.386	0.000	80.622
300.000	122.818	44.771	0.000	59.582
302.000	123.028	46.695	0.000	47.001
304.000	123.089	47.525	0.000	32.830
306.000	122.870	47.800	0.000	14.866
308.000	122.860	48.412	0.000	-6.209
310.000	122.988	49.476	0.000	-24.793
312.000	123.077	49.894	0.000	-38.000
314.000	122.938	48.931	0.000	-53.167
316.000	122.767	48.025	0.000	-78.926
318.000	123.052	48.562	0.000	-96.785
320.000	123.114	47.614	0.000	-104.328
322.000	122.823	44.547	0.000	-120.679
324.000	122.863	42.740	0.000	-143.656
326.000	123.042	41.058	0.000	-148.154
